0.00001333521432163324,7.305183733213028e7,1.3028306448639313e7,4.096135563465641e8
0.00004216965034285822,1.0175677341582734e7,718550.7562636728,1.441017331864091e8
0.0001333521432163324,5.250030970603895e6,2.377462460143935e6,1.1593379771233652e7
0.00042169650342858224,1.0692921013829687e6,509649.3907094823,2.2434748651191387e6
0.001333521432163324,317702.54620477976,99445.30469267987,1.0149791202000306e6
0.0023713737056616554,135787.61066822344,55011.73037065686,335169.88261870726
0.004216965034285823,65474.73397329343,28659.96019091716,149579.4397590318
0.007498942093324558,25333.108176661626,12342.535843713169,51996.314048974964
0.01333521432163324,9983.317648354852,4260.561424268262,23392.839896697627
0.023713737056616554,4161.079395224909,1976.1889699135102,8761.602254122026
0.042169650342858224,1906.3519131602447,898.3265505300444,4045.4972800986816
0.07498942093324558,1007.0965464987648,605.3947314956408,1675.3423860561663
0.1333521432163324,652.9131290354715,419.61737485061366,1015.9149253975817
0.23713737056616552,460.6301575497043,299.3719018482285,708.7510241753869
0.7498942093324559,111.05108203895358,44.98219561879825,274.16053512667264
1.333521432163324,57.195219318967595,24.43619960064858,133.87078049804347
2.371373705661655,27.57973636171664,12.170142257480254,62.50065460938012
4.216965034285822,11.545837666539958,5.214826952590295,25.562951299060323
7.498942093324558,5.273532955747222,2.6509329646608166,10.490702785051491
13.33521432163324,2.837890413980557,1.681132400423296,4.7905935307266105
23.71373705661655,1.8739891930491477,1.1261169381357081,3.118535364079378
42.169650342858226,1.3259512995122889,0.7781819307606481,2.259300530095572
74.98942093324558,0.862903705301744,0.4705423739641128,1.5824351765613107
133.3521432163324,0.5675375055145433,0.32225458177801325,0.9995166504336926
237.13737056616552,0.3641098472585154,0.20418299615356167,0.649299811287478
421.6965034285823,0.24465426456365796,0.14292396065098603,0.4187940839069618
749.8942093324558,0.17823736033002047,0.1094918366185733,0.2901454354819416
1333.521432163324,0.13029637658582122,0.07701640724644718,0.22043544172436463
2371.373705661655,0.08324928939648217,0.04469704329155853,0.15505375019577908
4216.965034285822,0.04599025971081275,0.023037737573896898,0.09181040375529509
7498.942093324558,0.025518027009645176,0.013711213823962717,0.04749176191293502
13335.21432163324,0.017764573721479077,0.011056411003778195,0.028542723257847867
237137.37056616554,0.0005237376585793224,0.0004187856556776564,0.0006549917154404239
421696.5034285823,0.000345683423721789,0.00018697739147547054,0.0006390988156003591
749894.2093324559,0.00021896408101374748,0.00018530282250462749,0.0002587400889319841
1.333521432163324e6,0.00010416217965559796,0.00005418919603135739,0.00020021997861578697
2.3713737056616554e6,0.00006742689779636529,0.00004608956069331696,0.0000986424361189609
